,address,project_name,code_repo,token_creator,total_tvl,other_contracts
111,0x04Fa0d235C4abf4BcF4787aF4CF447DE572eF828,UMA Voting Token v1 (UMA),https://github.com/UMAprotocol/protocol,0x2bAaA41d155ad8a4126184950B31F50A1513cE25,9767722.19,[]
112,0xa3d58c4E56fedCae3a7c43A725aeE9A71F0ece4e,Metronome (MET),,0x92Da8f5c7f4DC96a080B5d4E8183C1bF6510Ae18,9555558.799,[]
113,0x62359Ed7505Efc61FF1D56fEF82158CcaffA23D7,cVault.finance,https://github.com/cVault-finance,0x5A16552f59ea34E44ec81E58b3817833E9fD5436,8850140.44,"[{'smartContract': {'address': {'address': '0x1d9a94f43a7c6e452a45c0039dde717b8f089a5b'}}, 'caller': {'address': '0x5a16552f59ea34e44ec81e58b3817833e9fd5436'}, 'date': {'date': '2022-03-22'}, 'block': {'height': 14438063}}]"
114,0x3F382DbD960E3a9bbCeaE22651E88158d2791550,Aavegotchi GHST Token,https://github.com/aavegotchi,0x909d05F384D0663eD4BE59863815aB43b4f347Ec,8384879.862,[]
115,0x4C19596f5aAfF459fA38B0f7eD92F11AE6543784,(Proxy contract) TrueFi (TRU),https://github.com/trusttoken/truefi-spec,0xf6E2Da7D82ee49f76CE652bc0BeB546Cbe0Ea521,8340701.551,[]
116,0xe28b3B32B6c345A34Ff64674606124Dd5Aceca30,Injective Token (INJ),https://github.com/InjectiveLabs,0x03e3bfB5634Bd62bc74423E77eaf16991076b4Ad,8272247.873,[]
117,0xC28E27870558cF22ADD83540d2126da2e4b464c2,SashimiToken,,0x0FaEF44d1373F6fdE75926E4564baB5B2d645944,7986289.73,"[{'smartContract': {'address': {'address': '0xd06f0780d8d7f1d3f6bd7d4e8c2f0d966e82f365'}}, 'caller': {'address': '0x0faef44d1373f6fde75926e4564bab5b2d645944'}, 'date': {'date': '2022-08-01'}, 'block': {'height': 15257181}}]"
118,0x6F620EC89B8479e97A6985792d0c64F237566746,WePiggy Coin,https://github.com/WePiggy,0xF2caFB99992Ce6A49f948B452c783614808612d1,7888989.68,[]
119,0x4691937a7508860F876c9c0a2a617E7d9E945D4B,Wootrade Network (WOO),,0xE64eB20471491956338eEdC0F98242Bc3aD0C91b,7412134.644,[]
120,0x429881672B9AE42b8EbA0E26cD9C73711b891Ca5,PickleToken,,0x907D9B32654B8D43e8737E0291Ad9bfcce01DAD6,7353251.676,[]
121,0x3Ec8798B81485A254928B70CDA1cf0A2BB0B74D7,Gro DAO Token (GRO),,0xBA5EDF9dAd66D9D81341eEf8131160c439dbA91B,7236424.711,"[{'smartContract': {'address': {'address': '0xd370998b2e7941151e7bb9f6e337a12f337d0682'}}, 'caller': {'address': '0xba5edf9dad66d9d81341eef8131160c439dba91b'}, 'date': {'date': '2022-06-20'}, 'block': {'height': 14997769}}, {'smartContract': {'address': {'address': '0xdf1ebf04518d08812c899b72272c074e36b49020'}}, 'caller': {'address': '0xba5edf9dad66d9d81341eef8131160c439dba91b'}, 'date': {'date': '2022-05-11'}, 'block': {'height': 14757034}}, {'smartContract': {'address': {'address': '0x156d9aad5975ec9aa9e2c621f408c8469d0d6953'}}, 'caller': {'address': '0xba5edf9dad66d9d81341eef8131160c439dba91b'}, 'date': {'date': '2022-03-26'}, 'block': {'height': 14463997}}, {'smartContract': {'address': {'address': '0x88e82d0ada60a24b2607d51551448c64eb990b2d'}}, 'caller': {'address': '0xba5edf9dad66d9d81341eef8131160c439dba91b'}, 'date': {'date': '2022-03-26'}, 'block': {'height': 14462104}}, {'smartContract': {'address': {'address': '0xf43c6bdd2f9158b5a78dccf732d190c490e28644'}}, 'caller': {'address': '0xba5edf9dad66d9d81341eef8131160c439dba91b'}, 'date': {'date': '2022-03-26'}, 'block': {'height': 14462100}}, {'smartContract': {'address': {'address': '0x3c5ced8498ca1f8489ee3db32a86087a53e735d4'}}, 'caller': {'address': '0xba5edf9dad66d9d81341eef8131160c439dba91b'}, 'date': {'date': '2022-03-22'}, 'block': {'height': 14435270}}, {'smartContract': {'address': {'address': '0x82bbee051744299486da61e5914d04a862f0b85c'}}, 'caller': {'address': '0xba5edf9dad66d9d81341eef8131160c439dba91b'}, 'date': {'date': '2022-03-22'}, 'block': {'height': 14435264}}, {'smartContract': {'address': {'address': '0x4c648488e39668e7ae4227b8dfcb86735ce3bb4c'}}, 'caller': {'address': '0xba5edf9dad66d9d81341eef8131160c439dba91b'}, 'date': {'date': '2022-03-22'}, 'block': {'height': 14434914}}, {'smartContract': {'address': {'address': '0x452c21ed6fe22cd2dbff22a89d507cc6b16cb397'}}, 'caller': {'address': '0xba5edf9dad66d9d81341eef8131160c439dba91b'}, 'date': {'date': '2022-03-22'}, 'block': {'height': 14434871}}]"
122,0x6399C842dD2bE3dE30BF99Bc7D1bBF6Fa3650E70,Premia,https://github.com/Premian-Labs/premia-contracts,0x0d2B405211C68e9EBC2c86B71f41C9a293bBbE36,7152358.028,[]
123,0x5D843Fa9495d23dE997C394296ac7B4D721E841c,Relay Token,,0x4711ba56879606194A2DFF7692C7211717FfeE96,6622703.389,"[{'smartContract': {'address': {'address': '0x6cc62069eed6529382fafefc52cb89261bd95085'}}, 'caller': {'address': '0x4711ba56879606194a2dff7692c7211717ffee96'}, 'date': {'date': '2022-03-27'}, 'block': {'height': 14470489}}, {'smartContract': {'address': {'address': '0x561e1e1ebcfcb9b4f174436478287cafa930bd20'}}, 'caller': {'address': '0x4711ba56879606194a2dff7692c7211717ffee96'}, 'date': {'date': '2022-03-05'}, 'block': {'height': 14329829}}]"
124,0x785c34312dfA6B74F6f1829f79ADe39042222168,(Proxy contract) BUMP,https://github.com/Bumper-Fi/,0x31bd8124C71ea1bB2B698fe8E2413Cd9DC71D4cC,6492279.132,[]
125,0x41D5D79431A913C4aE7d69a668ecdfE5fF9DFB68,Inverse DAO,https://github.com/InverseFinance,0x3FcB35a1CbFB6007f9BC638D388958Bc4550cB28,6430878.121,"[{'smartContract': {'address': {'address': '0x63df5e23db45a2066508318f172ba45b9cd37035'}}, 'caller': {'address': '0x3fcb35a1cbfb6007f9bc638d388958bc4550cb28'}, 'date': {'date': '2022-12-11'}, 'block': {'height': 16159015}}, {'smartContract': {'address': {'address': '0xc06053fcad0a0df7cc32289a135bbea9030c010f'}}, 'caller': {'address': '0x3fcb35a1cbfb6007f9bc638d388958bc4550cb28'}, 'date': {'date': '2022-12-11'}, 'block': {'height': 16158985}}, {'smartContract': {'address': {'address': '0x20c7349f6d6a746a25e66f7c235e96dac880bc0d'}}, 'caller': {'address': '0x3fcb35a1cbfb6007f9bc638d388958bc4550cb28'}, 'date': {'date': '2022-12-11'}, 'block': {'height': 16158964}}, {'smartContract': {'address': {'address': '0x2b34548b865ad66a2b046cb82e59ee43f75b90fd'}}, 'caller': {'address': '0x3fcb35a1cbfb6007f9bc638d388958bc4550cb28'}, 'date': {'date': '2022-12-11'}, 'block': {'height': 16158945}}, {'smartContract': {'address': {'address': '0xabe146cf570fd27ddd985895ce9b138a7110cce8'}}, 'caller': {'address': '0x3fcb35a1cbfb6007f9bc638d388958bc4550cb28'}, 'date': {'date': '2022-12-11'}, 'block': {'height': 16158903}}, {'smartContract': {'address': {'address': '0xad038eb671c44b853887a7e32528fab35dc5d710'}}, 'caller': {'address': '0x3fcb35a1cbfb6007f9bc638d388958bc4550cb28'}, 'date': {'date': '2022-12-10'}, 'block': {'height': 16155758}}, {'smartContract': {'address': {'address': '0x55447385f1e1921d202dbb6ea4b99f86552f0bbb'}}, 'caller': {'address': '0x3fcb35a1cbfb6007f9bc638d388958bc4550cb28'}, 'date': {'date': '2022-08-17'}, 'block': {'height': 15361654}}, {'smartContract': {'address': {'address': '0x66048f186253123ac55258151dad10ee2efba9ce'}}, 'caller': {'address': '0x3fcb35a1cbfb6007f9bc638d388958bc4550cb28'}, 'date': {'date': '2022-08-17'}, 'block': {'height': 15361539}}, {'smartContract': {'address': {'address': '0xcc180262347f84544c3a4854b87c34117acadf94'}}, 'caller': {'address': '0x3fcb35a1cbfb6007f9bc638d388958bc4550cb28'}, 'date': {'date': '2022-04-16'}, 'block': {'height': 14598049}}]"
126,0xbF776e4FCa664D791C4Ee3A71e2722990E003283,(Proxy contract) SMTYToken,,0x2591E77620dbF3FD16050eE74521E28990f32a3D,6429650.078,[]
127,0x0258F474786DdFd37ABCE6df6BBb1Dd5dfC4434a,Orion Protocol,https://github.com/orionprotocol,0x3Ea94AbCBAaFb7E2BfE63a0dBe8Ff06a077bA9bA,6292575.276,[]
128,0x7b35Ce522CB72e4077BaeB96Cb923A5529764a00,Impermax (IMX),https://github.com/Impermax-Finance,0x9fC5341dB9a9CdF8337B4Bd286d4cfC03B20Ad35,6171813.59,[]
129,0xBCe0Cf87F513102F22232436CCa2ca49e815C3aC,Pirex CVX,,0xe49efDb44Ab67f8377e59ae9027b0bF4ecA9a091,5998304.253,"[{'smartContract': {'address': {'address': '0x45f97d07dab04b21f36fa3b1149c35e316b35d03'}}, 'caller': {'address': '0xe49efdb44ab67f8377e59ae9027b0bf4eca9a091'}, 'date': {'date': '2022-05-31'}, 'block': {'height': 14878960}}, {'smartContract': {'address': {'address': '0x9b0dff589fc0acac23581ecaff5688434db0720f'}}, 'caller': {'address': '0xe49efdb44ab67f8377e59ae9027b0bf4eca9a091'}, 'date': {'date': '2022-05-31'}, 'block': {'height': 14878958}}, {'smartContract': {'address': {'address': '0x8659fc767cad6005de79af65dafe4249c57927af'}}, 'caller': {'address': '0xe49efdb44ab67f8377e59ae9027b0bf4eca9a091'}, 'date': {'date': '2022-05-31'}, 'block': {'height': 14878958}}, {'smartContract': {'address': {'address': '0x35a398425d9f1029021a92bc3d2557d42c8588d7'}}, 'caller': {'address': '0xe49efdb44ab67f8377e59ae9027b0bf4eca9a091'}, 'date': {'date': '2022-05-31'}, 'block': {'height': 14878958}}, {'smartContract': {'address': {'address': '0xc044613b702ed11567a38108703ac5478a3f7db8'}}, 'caller': {'address': '0xe49efdb44ab67f8377e59ae9027b0bf4eca9a091'}, 'date': {'date': '2022-05-31'}, 'block': {'height': 14878874}}, {'smartContract': {'address': {'address': '0xbae47cd0e2f0f687f4ef78f972af13f6cf8f2b76'}}, 'caller': {'address': '0xe49efdb44ab67f8377e59ae9027b0bf4eca9a091'}, 'date': {'date': '2022-05-31'}, 'block': {'height': 14878873}}, {'smartContract': {'address': {'address': '0x7a3d81cfc5a942abe9ec656eff818f7dab4e0fe1'}}, 'caller': {'address': '0xe49efdb44ab67f8377e59ae9027b0bf4eca9a091'}, 'date': {'date': '2022-05-31'}, 'block': {'height': 14878872}}, {'smartContract': {'address': {'address': '0xe47e8b5b4ee05b7663b15087381bd47bcbd20fc3'}}, 'caller': {'address': '0xe49efdb44ab67f8377e59ae9027b0bf4eca9a091'}, 'date': {'date': '2022-05-31'}, 'block': {'height': 14878871}}, {'smartContract': {'address': {'address': '0xbce0cf87f513102f22232436cca2ca49e815c3ac'}}, 'caller': {'address': '0xe49efdb44ab67f8377e59ae9027b0bf4eca9a091'}, 'date': {'date': '2022-05-31'}, 'block': {'height': 14878869}}, {'smartContract': {'address': {'address': '0x5053371da4ba1f6c65e61a4bba86cedee49733c7'}}, 'caller': {'address': '0xe49efdb44ab67f8377e59ae9027b0bf4eca9a091'}, 'date': {'date': '2022-05-31'}, 'block': {'height': 14878859}}]"
130,0x584bC13c7D411c00c01A62e8019472dE68768430,Hegic (HEGIC),https://github.com/hegic/contracts-v888,0xcc1Ab2A23cd49266A9bEb315a7104187373bACe9,5987916.322,[]
131,0x7a5d3A9Dcd33cb8D527f7b5F96EB4Fef43d55636,RadioShack Token,https://github.com/radioshackswap,0x392c92CD7760ffe97ccd918f192294641D74687f,5379330.717,"[{'smartContract': {'address': {'address': '0x3e445e3280c5747a188db8d0ab7762838a50e4ff'}}, 'caller': {'address': '0x392c92cd7760ffe97ccd918f192294641d74687f'}, 'date': {'date': '2022-03-19'}, 'block': {'height': 14418602}}, {'smartContract': {'address': {'address': '0x3e747b459981d06f70be99f6aedbb4e8f26d0066'}}, 'caller': {'address': '0x392c92cd7760ffe97ccd918f192294641d74687f'}, 'date': {'date': '2022-03-19'}, 'block': {'height': 14418578}}, {'smartContract': {'address': {'address': '0x7a5d3a9dcd33cb8d527f7b5f96eb4fef43d55636'}}, 'caller': {'address': '0x392c92cd7760ffe97ccd918f192294641d74687f'}, 'date': {'date': '2022-03-19'}, 'block': {'height': 14418577}}, {'smartContract': {'address': {'address': '0x91fae1bc94a9793708fbc66adcb59087c46dee10'}}, 'caller': {'address': '0x392c92cd7760ffe97ccd918f192294641d74687f'}, 'date': {'date': '2022-03-19'}, 'block': {'height': 14418573}}]"
132,0xB705268213D593B8FD88d3FDEFF93AFF5CbDcfAE,IDEX Token,https://github.com/idexio/IDEXd,0x00000000000CdDB180A2EfccAb63d7D224E40B95,5345658.126,[]
133,0x111111111117dC0aa78b770fA6A738034120C302,1INCH Token (1INCH),https://github.com/1inch,0x514DF5293Aa7cA53C05D79C37b836596C4ABf687,5315910.443,[]
134,0xfA5047c9c78B8877af97BDcb85Db743fD7313d4a,ROOK,https://github.com/keeperdao,0x3C530cB040d71047D94791fddC5CC8e54b648730,5284058.079,[]
